Id_muestreo,Id_muestreo_no_dc,Fecha,Pc_start,Species_ayerbe,Count,Distancia_bird,Tipo_registro,Grabacion
G-MB-M-LCA1_06,MB-M-LCA1_06,2017-03-30,08:12:00,Myiodynastes maculatus,2,30,Visual,NA
G-MB-M-LCA1_06,MB-M-LCA1_06,2017-03-30,08:12:00,Tyrannus melancholicus,5,15,Visual/auditivo,NA
G-MB-M-LCA1_06,MB-M-LCA1_06,2017-03-30,08:12:00,Tyrannus savana,1,10,Visual,NA
G-MB-M-LCA1_06,MB-M-LCA1_06,2017-03-30,08:12:00,Tangara cayana,2,40,Visual,NA
G-MB-M-LCA1_06,MB-M-LCA1_06,2017-03-30,08:12:00,Tersina viridis,1,30,Visual,NA
G-MB-M-LCA1_06,MB-M-LCA1_06,2017-03-30,08:12:00,Psarocolius decumanus,1,40,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-06,05:30:00,Manacus manacus,1,3,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-06,05:30:00,Momotus momota,1,12,Auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-06,05:30:00,Manacus manacus,2,15,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-06,05:30:00,Cyanocorax violaceus,1,50,Auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-07,05:58:00,Mesembrinibis cayennensis,1,50,Auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-07,05:58:00,Zenaida auriculata,1,50,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-07,05:58:00,Cyanocorax violaceus,1,50,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-07,05:58:00,Bubulcus ibis,1,> 50,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-07,05:58:00,Manacus manacus,2,15,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-08,06:05:00,Momotus momota,1,15,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-09,05:45:00,Gymnomystax mexicanus,2,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-09,05:45:00,Amazilia fimbriata,1,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-06-09,05:45:00,Manacus manacus,1,3,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Ramphocelus carbo,3,7,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Crypturellus cinereus,1,30,Auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Thraupis palmarum,1,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Megarynchus pitangua,1,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Ramphocelus carbo,4,5,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Manacus manacus,1,6,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Capito auratus,2,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-19,05:57:00,Megarynchus pitangua,1,7,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-20,06:01:00,Myrmophylax atrothorax,1,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-20,06:01:00,Ramphocelus carbo,4,15,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-20,06:01:00,Manacus manacus,1,5,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-20,06:01:00,Cyanerpes caeruleus,2,7,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-21,05:45:00,Crypturellus cinereus,1,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-21,05:45:00,Milvago chimachima,1,40,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-21,05:45:00,Capito auratus,4,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-21,05:45:00,Manacus manacus,2,5,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-21,05:45:00,Ramphocelus carbo,4,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-22,06:02:00,Ramphocelus carbo,1,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-22,06:02:00,Ramphocelus carbo,5,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-22,06:02:00,Cyanerpes caeruleus,2,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-22,06:02:00,Camptostoma obsoletum,1,25,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-22,06:02:00,Thraupis palmarum,2,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-22,06:02:00,Piaya cayana,1,25,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2013-09-22,06:02:00,Megarynchus pitangua,2,15,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Piaya cayana,1,15,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Todirostrum cinereum,1,10,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Megarynchus pitangua,2,20,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Tyrannus melancholicus,1,5,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Manacus manacus,1,5,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Turdus leucomelas,3,5,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Setophaga ruticilla,2,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Thraupis palmarum,6,35,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Tangara cayana,3,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Saltator maximus,3,15,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-27,06:20:00,Piranga rubra,1,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Rupornis magnirostris,1,15,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Crotophaga ani,3,5,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Trogon viridis,1,15,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Campephilus melanoleucos,2,20,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Eupsittula pertinax,10,20,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Amazona ochrocephala,2,20,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Tyrannus melancholicus,2,20,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Troglodytes aedon,1,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Setophaga ruticilla,2,25,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Thraupis episcopus,2,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Thraupis palmarum,3,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Piranga olivacea,1,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-28,06:50:00,Euphonia laniirostris,2,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Momotus momota,1,40,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Dryocopus lineatus,1,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Eupsittula pertinax,2,25,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Troglodytes aedon,2,30,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Turdus leucomelas,2,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Setophaga striata,1,35,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Thraupis episcopus,2,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Thraupis palmarum,6,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-29,06:50:00,Tangara cayana,1,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Vanellus chilensis,4,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Patagioenas cayennensis,1,10,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Milvago chimachima,5,15,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Eupsittula pertinax,2,30,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Myiozetetes cayanensis,2,25,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Tyrannus melancholicus,2,25,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Troglodytes aedon,2,30,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Turdus leucomelas,2,15,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Setophaga ruticilla,1,40,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Thraupis episcopus,2,40,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Thraupis palmarum,4,30,Visual/auditivo,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Tangara mexicana,2,40,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Tersina viridis,1,40,Visual,NA
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Dacnis cayana,2,10,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Megarynchus pitangua,2,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Milvago chimachima,1,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Tyrannus melancholicus,2,20,Visual/auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Momotus momota,1,10,Visual/auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Cyanocorax violaceus,10,10,Visual/auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Ramphastos tucanus,2,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Amazilia fimbriata,1,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Myrmophylax atrothorax,2,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Phaethornis atrimentalis,1,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Amazilia fimbriata,2,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Megarynchus pitangua,1,40,Visual/auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Tyrannulus elatus,2,10,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Amazona ochrocephala,2,> 50,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Mesembrinibis cayennensis,2,> 50,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Cyanocorax violaceus,1,> 50,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Vanellus chilensis,2,> 50,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Pteroglossus castanotis,5,50,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Milvago chimachima,2,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Cyanocorax violaceus,3,20,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Momotus momota,1,> 50,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Myrmophylax atrothorax,1,20,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Tityra inquisitor,2,35,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Capito auratus,6,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Thraupis episcopus,2,35,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Megarynchus pitangua,1,25,Visual/auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Myiodynastes maculatus,2,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Saltator maximus,1,40,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Amazilia fimbriata,2,10,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Vireo olivaceus,1,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Myrmophylax atrothorax,1,10,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Rupornis magnirostris,1,40,Visual/auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Egretta thula,1,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Cyanerpes caeruleus,2,20,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Amazilia fimbriata,1,10,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Tyrannus melancholicus,1,25,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Pteroglossus castanotis,5,15,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Myrmotherula axillaris,1,10,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Milvago chimachima,1,25,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Turdus leucomelas,1,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Mionectes oleagineus,1,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Thraupis episcopus,1,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Manacus manacus,2,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Leptotila verreauxi,1,20,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Ramphocelus carbo,2,35,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Crypturellus cinereus,1,40,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Manacus manacus,1,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Camptostoma obsoletum,1,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Pteroglossus castanotis,1,50,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Amazona ochrocephala,2,> 50,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Cyanocorax violaceus,2,50,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Ramphocelus carbo,1,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Piaya cayana,1,15,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Camptostoma obsoletum,1,10,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Momotus momota,1,35,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Manacus manacus,1,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Pteroglossus pluricinctus,5,20,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Myrmophylax atrothorax,1,20,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Mecocerculus minor,2,7,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Thraupis palmarum,1,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Patagioenas subvinacea,1,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Momotus momota,1,25,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Manacus manacus,1,15,Auditivo,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Thraupis palmarum,1,5,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Coragyps atratus,2,30,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Mecocerculus minor,1,35,Visual,NA
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Pteroglossus castanotis,2,35,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-06,06:40:00,Phaethornis atrimentalis,1,1,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-07,08:25:00,Pachyramphus polychopterus,2,10,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-07,08:25:00,Cyanocorax violaceus,2,50,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-07,08:25:00,Cyanocorax violaceus,2,10,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-07,08:25:00,Machaeropterus striolatus,1,25,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Cercomacroides tyrannina,2,15,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Phaethornis atrimentalis,1,10,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Cyanerpes caeruleus,2,15,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Capito auratus,2,10,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Dacnis cayana,3,20,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Manacus manacus,2,20,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-09,06:25:00,Milvago chimachima,1,> 50,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-09,06:25:00,Phaethornis atrimentalis,1,5,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-09,06:25:00,Manacus manacus,1,5,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Momotus momota,1,40,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Manacus manacus,1,15,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Thraupis palmarum,1,10,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Myrmophylax atrothorax,1,25,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Dryocopus lineatus,1,30,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Manacus manacus,2,20,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Myrmophylax atrothorax,1,5,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Dendrocincla fuliginosa,1,20,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Mesembrinibis cayennensis,2,45,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Manacus manacus,1,15,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Momotus momota,1,45,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Manacus manacus,2,15,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Myrmophylax atrothorax,1,25,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Mionectes oleagineus,1,35,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Phaethornis hispidus,1,30,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Thraupis palmarum,1,25,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Crypturellus cinereus,2,30,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Patagioenas subvinacea,2,35,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Cercomacroides tyrannina,1,25,Visual/auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Manacus manacus,3,20,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Thryophilus rufalbus,1,35,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Catharus ustulatus,1,10,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Ramphocelus carbo,3,50,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Crypturellus cinereus,1,10,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Patagioenas subvinacea,1,15,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Cercomacroides tyrannina,1,30,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Manacus manacus,2,25,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Psarocolius decumanus,1,30,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Crypturellus cinereus,1,35,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Leptotila rufaxilla,1,40,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Phaethornis atrimentalis,1,15,Visual/auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Cercomacroides tyrannina,1,30,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Manacus manacus,2,10,Visual/auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Cyanocorax violaceus,2,35,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Ramphocelus carbo,2,10,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Thraupis palmarum,3,35,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Crypturellus cinereus,1,15,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Ortalis guttata,2,> 50,Auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Rupornis magnirostris,1,15,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Pteroglossus castanotis,4,30,Visual/auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Milvago chimachima,1,40,Visual/auditivo,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Cercomacroides tyrannina,1,20,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Manacus manacus,1,40,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Setophaga striata,1,15,Visual,NA
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Dacnis cayana,3,35,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-06,07:20:00,Mesembrinibis cayennensis,2,50,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-06,07:20:00,Cyanocorax violaceus,1,30,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Thamnophilus punctatus,1,15,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Glyphorynchus spirurus,1,10,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Dendrocincla fuliginosa,2,25,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Capito auratus,4,25,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Veniliornis passerinus,1,25,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Turdus leucomelas,1,30,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Milvago chimachima,1,40,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-08,09:35:00,Cyanocorax violaceus,6,10,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-08,09:35:00,Dendrocincla fuliginosa,1,5,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-08,09:35:00,Psarocolius angustifrons,1,15,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Mesembrinibis cayennensis,2,30,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Amazona ochrocephala,3,30,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Patagioenas subvinacea,3,40,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Thraupis palmarum,1,40,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Phaethornis atrimentalis,1,7,Visual,NA
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Dendrocincla fuliginosa,1,5,Visual,NA
