Id_muestreo,Id_muestreo_no_dc,Fecha,Pc_start,Species_ayerbe,Count
UBC-MB-M-LP2_11,MB-M-LP2_11,2026-01-12,06:27:00,Parkesia noveboracensis,1
UBC-MB-M-LP2_11,MB-M-LP2_11,2026-01-12,06:27:00,Capito auratus,1
UBC-MB-M-LP2_11,MB-M-LP2_11,2026-01-12,06:27:00,Tolmomyias sulphurescens,1
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-11,07:33:00,Cyanocorax violaceus,2
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-11,07:33:00,Setophaga striata,3
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-11,07:33:00,Thraupis episcopus,2
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-11,07:33:00,Ramphocelus carbo,4
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-11,07:33:00,Synallaxis albescens,1
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-11,07:33:00,Megarynchus pitangua,1
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-12,06:07:00,Amazilia fimbriata,1
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-12,06:07:00,Schistochlamys melanopis,1
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-12,06:07:00,Setophaga striata,1
UBC-MB-M-LP2_12,MB-M-LP2_12,2026-01-12,06:07:00,Camptostoma obsoletum,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-12,07:32:00,Tyrannus melancholicus,2
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-12,07:32:00,Tolmomyias sulphurescens,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-12,07:32:00,Manacus manacus,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-14,09:32:00,Amazilia fimbriata,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-14,09:32:00,Manacus manacus,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-14,09:32:00,Ramphocelus carbo,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-14,09:32:00,Tyrannus melancholicus,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-14,09:32:00,Todirostrum chrysocrotaphum,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-14,09:32:00,Pachyramphus polychopterus,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2022-06-15,08:40:00,Todirostrum chrysocrotaphum,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-07,11:18:00,Myiarchus tuberculifer,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-07,11:18:00,Leptopogon amaurocephalus,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-08,09:57:00,Melanerpes cruentatus,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-08,09:57:00,Myrmophylax atrothorax,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-08,09:57:00,Pachyramphus polychopterus,2
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-08,09:57:00,Dryocopus lineatus,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-08,09:57:00,Manacus manacus,2
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-08,09:57:00,Tolmomyias sulphurescens,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-09,07:25:00,Setophaga ruticilla,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-09,07:25:00,Leptotila rufaxilla,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-09,07:25:00,Cercomacroides tyrannina,1
UBC-MB-M-LRO1_01,MB-M-LRO1_01,2026-01-09,07:25:00,Setophaga striata,3
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2022-06-12,08:07:00,Vanellus chilensis,2
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2022-06-14,05:46:00,Bubulcus ibis,2
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2022-06-15,09:17:00,Vanellus chilensis,2
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2022-06-15,09:17:00,Tyrannus melancholicus,1
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2026-01-06,06:50:00,Troglodytes aedon,2
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2026-01-06,06:50:00,Sturnella magna,2
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2026-01-06,06:50:00,Zenaida auriculata,2
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2026-01-07,05:52:00,Troglodytes aedon,1
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2026-01-09,07:55:00,Sturnella magna,2
UBC-MB-M-LRO1_02,MB-M-LRO1_02,2026-01-09,07:55:00,Vanellus chilensis,6
UBC-MB-M-LRO1_03,MB-M-LRO1_03,2022-06-14,06:11:00,Sturnella magna,6
UBC-MB-M-LRO1_03,MB-M-LRO1_03,2026-01-06,08:00:00,Vanellus chilensis,2
UBC-MB-M-LRO1_03,MB-M-LRO1_03,2026-01-07,06:11:00,Vanellus chilensis,2
UBC-MB-M-LRO1_03,MB-M-LRO1_03,2026-01-08,10:48:00,Vanellus chilensis,34
UBC-MB-M-LRO1_03,MB-M-LRO1_03,2026-01-09,08:12:00,Vanellus chilensis,28
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2022-06-14,06:34:00,Gymnomystax mexicanus,7
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2022-06-15,10:01:00,Falco rufigularis,1
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2026-01-07,06:31:00,Psarocolius decumanus,2
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2026-01-07,06:31:00,Gymnomystax mexicanus,4
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2026-01-07,06:31:00,Milvago chimachima,1
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2026-01-07,06:31:00,Psarocolius angustifrons,1
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2026-01-08,11:05:00,Burhinus bistriatus,2
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2026-01-09,08:33:00,Burhinus bistriatus,2
UBC-MB-M-LRO1_04,MB-M-LRO1_04,2026-01-09,08:33:00,Milvago chimachima,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-12,06:55:00,Manacus manacus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-12,06:55:00,Ceratopipra erythrocephala,2
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-14,10:01:00,Ceratopipra erythrocephala,3
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-15,08:15:00,Ceratopipra erythrocephala,2
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-15,08:15:00,Campephilus melanoleucos,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-15,08:15:00,Cyanocorax violaceus,4
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-15,08:15:00,Manacus manacus,2
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2022-06-15,08:15:00,Glyphorynchus spirurus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-07,10:45:00,Manacus manacus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-07,10:45:00,Ceratopipra erythrocephala,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-07,10:45:00,Mionectes oleagineus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-08,09:29:00,Camptostoma obsoletum,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-08,09:29:00,Tolmomyias sulphurescens,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-08,09:29:00,Capito auratus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-08,09:29:00,Ceratopipra erythrocephala,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-08,09:29:00,Manacus manacus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-08,09:29:00,Setophaga ruticilla,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-09,06:53:00,Geotrygon montana,2
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-09,06:53:00,Leptotila rufaxilla,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-09,06:53:00,Mionectes oleagineus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-09,06:53:00,Ceratopipra erythrocephala,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-09,06:53:00,Manacus manacus,1
UBC-MB-M-LRO1_05,MB-M-LRO1_05,2026-01-09,06:53:00,Capito auratus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-12,06:15:00,Cyanocorax violaceus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-12,06:15:00,Amazilia fimbriata,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-12,06:15:00,Manacus manacus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-12,06:15:00,Dendrocincla fuliginosa,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-14,10:24:00,Tolmomyias sulphurescens,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-14,10:24:00,Myrmophylax atrothorax,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-14,10:24:00,Mionectes oleagineus,2
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-14,10:24:00,Leptopogon amaurocephalus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-15,07:43:00,Arremon taciturnus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-15,07:43:00,Manacus manacus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2022-06-15,07:43:00,Todirostrum chrysocrotaphum,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-07,10:12:00,Tolmomyias sulphurescens,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-07,10:12:00,Mionectes oleagineus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-07,10:12:00,Pteroglossus castanotis,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-07,10:12:00,Dendrocincla fuliginosa,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-07,10:12:00,Camptostoma obsoletum,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-08,09:02:00,Mionectes oleagineus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-08,09:02:00,Saltator maximus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-08,09:02:00,Myiarchus tuberculifer,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-09,06:29:00,Myrmophylax atrothorax,2
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-09,06:29:00,Saltator maximus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-09,06:29:00,Cercomacroides tyrannina,2
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-09,06:29:00,Dendrocincla fuliginosa,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-09,06:29:00,Mionectes oleagineus,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-09,06:29:00,Todirostrum chrysocrotaphum,1
UBC-MB-M-LRO1_06,MB-M-LRO1_06,2026-01-09,06:29:00,Capito auratus,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-11,08:50:00,Vanellus chilensis,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-11,08:50:00,Mimus gilvus,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-12,05:36:00,Myiozetetes cayanensis,2
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-14,10:57:00,Tyrannus melancholicus,2
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-14,10:57:00,Thraupis palmarum,3
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-14,10:57:00,Sicalis flaveola,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-14,10:57:00,Gymnomystax mexicanus,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2022-06-14,10:57:00,Columbina talpacoti,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-07,09:29:00,Phimosus infuscatus,25
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-07,09:29:00,Tyrannus melancholicus,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-07,09:29:00,Vanellus chilensis,3
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-08,08:27:00,Vanellus chilensis,2
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-08,08:27:00,Phimosus infuscatus,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-08,08:27:00,Setophaga striata,1
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-09,05:49:00,Vanellus chilensis,4
UBC-MB-M-LRO1_07,MB-M-LRO1_07,2026-01-09,05:49:00,Sturnella magna,1
UBC-MB-M-LRO1_08,MB-M-LRO1_08,2022-06-12,09:23:00,Vanellus chilensis,3
UBC-MB-M-LRO1_08,MB-M-LRO1_08,2022-06-15,10:26:00,Vanellus chilensis,1
UBC-MB-M-LRO1_08,MB-M-LRO1_08,2026-01-07,07:11:00,Dryocopus lineatus,1
UBC-MB-M-LRO1_08,MB-M-LRO1_08,2026-01-09,09:00:00,Euphonia chlorotica,2
UBC-MB-M-LRO1_08,MB-M-LRO1_08,2026-01-09,09:00:00,Tyrannus savana,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2022-06-12,10:04:00,Falco femoralis,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-07,07:57:00,Phimosus infuscatus,15
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-07,07:57:00,Mimus gilvus,2
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-07,07:57:00,Tyrannus savana,2
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-07,07:57:00,Patagioenas cayennensis,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-07,07:57:00,Sturnella magna,2
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-08,06:27:00,Dryocopus lineatus,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-08,06:27:00,Tyrannus melancholicus,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-08,06:27:00,Anthracothorax nigricollis,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-08,06:27:00,Thraupis episcopus,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-08,06:27:00,Gymnomystax mexicanus,4
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-08,06:27:00,Sturnella magna,2
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-09,09:43:00,Mimus gilvus,3
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-09,09:43:00,Tyrannus savana,1
UBC-MB-M-LRO1_09,MB-M-LRO1_09,2026-01-09,09:43:00,Thraupis episcopus,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2022-06-12,10:24:00,Gymnomystax mexicanus,2
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2022-06-13,07:23:00,Tyrannus melancholicus,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-07,08:15:00,Picumnus squamulatus,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-07,08:15:00,Euphonia laniirostris,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-07,08:15:00,Camptostoma obsoletum,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-07,08:15:00,Dacnis cayana,2
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-08,07:17:00,Setophaga ruticilla,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-08,07:17:00,Catharus ustulatus,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-08,07:17:00,Piranga rubra,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-09,10:00:00,Thraupis episcopus,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-09,10:00:00,Ramphocelus carbo,1
UBC-MB-M-LRO1_10,MB-M-LRO1_10,2026-01-09,10:00:00,Turdus leucomelas,1
UBC-MB-M-LRO1_11,MB-M-LRO1_11,2022-06-13,07:46:00,Psarocolius angustifrons,1
UBC-MB-M-LRO1_11,MB-M-LRO1_11,2022-06-14,08:38:00,Tyrannus melancholicus,1
UBC-MB-M-LRO1_11,MB-M-LRO1_11,2026-01-08,07:31:00,Syrigma sibilatrix,2
UBC-MB-M-LRO1_11,MB-M-LRO1_11,2026-01-09,10:19:00,Caracara cheriway,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2022-06-12,09:44:00,Mimus gilvus,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2022-06-12,09:44:00,Todirostrum cinereum,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2022-06-13,06:11:00,Mimus gilvus,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2022-06-13,06:11:00,Todirostrum cinereum,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2022-06-13,06:11:00,Sturnella magna,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2022-06-13,06:11:00,Gymnomystax mexicanus,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Patagioenas cayennensis,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Elaenia chiriquensis,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Tangara cayana,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Myiozetetes cayanensis,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Euphonia laniirostris,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Tyrannus savana,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Todirostrum cinereum,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-07,07:32:00,Sturnella magna,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Pheucticus ludovicianus,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Todirostrum cinereum,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Setophaga ruticilla,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Sturnella magna,3
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Myiozetetes cayanensis,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Thraupis episcopus,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Tyrannus melancholicus,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Bubulcus ibis,18
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Thraupis palmarum,3
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Molothrus oryzivorus,4
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Milvago chimachima,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-08,06:06:00,Tyrannus savana,3
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Chaetura brachyura,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Tyrannus savana,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Patagioenas cayennensis,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Vanellus chilensis,2
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Bubulcus ibis,4
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Thraupis episcopus,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Sicalis flaveola,3
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Setophaga striata,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Todirostrum cinereum,1
UBC-MB-M-LRO1_12,MB-M-LRO1_12,2026-01-09,09:25:00,Tyrannus melancholicus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Poecilotriccus sylvia,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Elaenia flavogaster,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Thraupis episcopus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Milvago chimachima,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Coereba flaveola,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Euphonia laniirostris,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Todirostrum cinereum,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Melanerpes rubricapillus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Dryocopus lineatus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-03,10:34:00,Myiarchus crinitus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Myiarchus crinitus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Xenops minutus,2
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Milvago chimachima,2
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Todirostrum cinereum,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Tyrannus melancholicus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Amazilia tzacatl,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Coereba flaveola,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Setophaga petechia,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Icterus chrysater,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Myiodynastes maculatus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-04,06:12:00,Setophaga pitiayumi,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Rupornis magnirostris,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Milvago chimachima,3
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Myiodynastes maculatus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Pitangus sulphuratus,2
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Tyrannus melancholicus,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Amazilia tzacatl,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Todirostrum cinereum,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Picumnus granadensis,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Poecilotriccus sylvia,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Tolmomyias sulphurescens,1
UBC-MB-VC-EH_01,MB-VC-EH_01,2025-12-05,08:22:00,Phaethornis syrmatophorus,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Milvago chimachima,3
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Myiozetetes cayanensis,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Todirostrum cinereum,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Troglodytes aedon,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Coragyps atratus,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Stelgidopteryx ruficollis,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Tyrannus melancholicus,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-02,10:44:00,Forpus conspicillatus,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Amazilia tzacatl,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Myiozetetes cayanensis,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Volatinia jacarina,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Troglodytes aedon,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Todirostrum cinereum,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Stelgidopteryx ruficollis,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Xiphorhynchus susurrans,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Coereba flaveola,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Tyrannus melancholicus,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Coragyps atratus,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Hylophilus flavipes,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Melanerpes rubricapillus,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Sicalis flaveola,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Amazilia saucerottei,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Milvago chimachima,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-03,09:12:00,Phimosus infuscatus,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Stelgidopteryx ruficollis,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Troglodytes aedon,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Amazilia tzacatl,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Coragyps atratus,11
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Tyrannus melancholicus,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Crotophaga ani,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Amazilia saucerottei,1
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Volatinia jacarina,2
UBC-MB-VC-EH_02,MB-VC-EH_02,2025-12-04,10:29:00,Pitangus sulphuratus,1
